                time                norm            position               width   analytic_position
   0.0000000000000000        9.6816490314464634      -0.43794235962648936        2.0049864586445421      -0.50000000000000000     
   5.0000000745058060E-002   9.6816490314464652      -0.43722070348472386        2.0016876543151643      -0.49937513017886442     
  0.10000000149011612        9.6816490314464723      -0.43517674358484681        1.9923890369069954      -0.49750208256463119     
  0.15000000223517418        9.6816490314464723      -0.43199853559250201        1.9780147671662525      -0.49438553880101099     
  0.20000000298023224        9.6816490314464776      -0.42775437113642267        1.9588889975602022      -0.49003328862458045     
  0.25000000372529030        9.6816490314464847      -0.42246054899615954        1.9350806276534260      -0.48445621039449660     
  0.30000000447034836        9.6816490314464865      -0.41614957151164628        1.9067434125496590      -0.47766824390226387     
  0.35000000521540642        9.6816490314464900      -0.40884653699633478        1.8739923781727070      -0.46968635552951377     
  0.40000000596046448        9.6816490314464954      -0.40057256249827095        1.8369237479172786      -0.46053049584088546     
  0.45000000670552254        9.6816490314464900      -0.39135448435227083        1.7956648316600454      -0.45022354971800288     
  0.50000000745058060        9.6816490314464918      -0.38121743766462535        1.7503337090877831      -0.43879127915918703     
  0.55000000819563866        9.6816490314464954      -0.37018791601438483        1.7010569912472833      -0.42626225888787500     
  0.60000000894069672        9.6816490314464918      -0.35829523153772597        1.6479776804072004      -0.41266780493069055     
  0.65000000968575478        9.6816490314464918      -0.34556903609852974        1.5912413853183851      -0.39804189634368431     
  0.70000001043081284        9.6816490314464954      -0.33204103110880973        1.5310073897934893      -0.38242109028238713     
  0.75000001117587090        9.6816490314464883      -0.31774469829430091        1.4674476981569800      -0.36584443062795702     
  0.80000001192092896        9.6816490314464847      -0.30271459939936479        1.4007440430675446      -0.34835335039780718     
  0.85000001266598701        9.6816490314464829      -0.28698706509763844        1.3310943582821226      -0.32999156818463715     
  0.90000001341104507        9.6816490314464776      -0.27059975098535111        1.2587122776065074      -0.31080497888271597     
  0.95000001415610313        9.6816490314464758      -0.25359148952138877        1.1838298732527663      -0.29084153897454484     
   1.0000000149011612        9.6816490314464740      -0.23600245599982608        1.1067043714536966      -0.27015114666462242     
   1.0500000156462193        9.6816490314464776      -0.21787385825364219        1.0276237139015132      -0.24878551715991648     
   1.1000000163912773        9.6816490314464687      -0.19924790351814659       0.94691859385175514      -0.22679805340877518     
   1.1500000171363354        9.6816490314464687      -0.18016776186180997       0.86498148096626548      -0.20424371262136412     
   1.2000000178813934        9.6816490314464581      -0.16067737914049757       0.78229617860186440      -0.18117886890525797     
   1.2500000186264515        9.6816490314464456      -0.14082144071550798       0.69949032716720261      -0.15766117235952631     
   1.3000000193715096        9.6816490314464438      -0.12064528007399425       0.61742668432886616      -0.13374940497950538     
   1.3500000201165676        9.6816490314464296      -0.10019476091877998       0.53736802053002197      -0.10950333373241831     
   1.4000000208616257        9.6816490314464261       -7.9516223003849126E-002  0.46128161568384701       -8.4983561171078761E-002
   1.4500000216066837        9.6816490314464208       -5.8656387815453098E-002  0.39238145620411624       -6.0251373959065456E-002
   1.5000000223517418        9.6816490314464225       -3.7662272356697911E-002  0.33593881038720730       -3.5368589685976254E-002
   1.5500000230967999        9.6816490314464332       -1.6581123756292466E-002  0.29973177685908875       -1.0397402355643487E-002
   1.6000000238418579        9.6816490314464350        4.5396667425366619E-003  0.29178119056505253        1.4599773066490266E-002
   1.6500000245869160        9.6816490314464421        2.5652638511411086E-002  0.31432727360531082        3.9560456658285309E-002
   1.7000000253319740        9.6816490314464438        4.6710332962293842E-002  0.36155948053026693        6.4422259708175930E-002
   1.7500000260770321        9.6816490314464509        6.7665373977374793E-002  0.42500880314367484        8.9123040654462568E-002
   1.8000000268220901        9.6816490314464474        8.8470541766621905E-002  0.49808251240069862       0.11360106040685795     
   1.8500000275671482        9.6816490314464492       0.10907884911038516       0.57661968112895634       0.13779513666206436     
   1.9000000283122063        9.6816490314464545       0.12944362063544523       0.65809905084264753       0.16164479682767327     
   1.9500000290572643        9.6816490314464421       0.14951856676770647       0.74094533008860552       0.18509042917215737     
   2.0000000298023224        9.6816490314464279       0.16925785112307476       0.82411601596346151       0.20807343182315863     
   2.0500000305473804        9.6816490314464101       0.18861613250211037       0.90687519662961014       0.23053635924165428     
   2.1000000312924385        9.6816490314464030       0.20754854183861146       0.98866956370116410       0.25242306580589163     
   2.1500000320374966        9.6816490314463781       0.22601052343646674        1.0690570930734187       0.27367884614620647     
   2.2000000327825546        9.6816490314463604       0.24395742049411950        1.1476635491339002       0.29425057187996145     
   2.2500000335276127        9.6816490314463497       0.26134365617946775        1.2241545381034220       0.31408682440483776     
   2.3000000342726707        9.6816490314463319       0.27812140341529912        1.2982136787844933       0.33313802341856652     
   2.3500000350177288        9.6816490314463142       0.29423884696397301        1.3695231086854625       0.35135655084386719     
   2.4000000357627869        9.6816490314463124       0.30963864177094841        1.4377529756820613       0.36869686984884542     
   2.4500000365078449        9.6816490314462964       0.32425791786183411        1.5025657578845419       0.38511563866536086     
   2.5000000372529030        9.6816490314462875       0.33803175475683583        1.5636356309162938       0.40057181892087895     
   2.5500000379979610        9.6816490314462857       0.35090149713131680        1.6206896475547403       0.41502677821303291     
   2.6000000387430191        9.6816490314462751       0.36282640859973198        1.6735675618522210       0.42844438667051304     
   2.6500000394880772        9.6816490314462769       0.37379233931469075        1.7222568577144470       0.44079110725893184     
   2.7000000402331352        9.6816490314462733       0.38380824738465802        1.7668528943266046       0.45203607960594644     
   2.7500000409781933        9.6816490314462644       0.39288639418599708        1.8074443210583850       0.46215119713612035     
   2.8000000417232513        9.6816490314462698       0.40101615739545093        1.8439811130437276       0.47111117732272606     
   2.8500000424683094        9.6816490314462609       0.40815389164821597        1.8762310202535950       0.47889362488089732     
   2.9000000432133675        9.6816490314462627       0.41424387818180947        1.9039030346257917       0.48547908774417942     
