                time                norm            position               width   analytic_position
   0.0000000000000000        9.8941035309944620       0.99739271863287537        1.2457470405086535        1.0000000000000000     
   5.0000000745058060E-002   9.8941035309944656       0.99613441023788640        1.2442905906538475       0.99875026035772885     
  0.10000000149011612        9.8941035309944745       0.99238176658126664        1.2399881160278903       0.99500416512926237     
  0.15000000223517418        9.8941035309944816       0.98617232480294370        1.2329445843714704       0.98877107760202199     
  0.20000000298023224        9.8941035309944869       0.97753010758867287        1.2232087613273297       0.98006657724916091     
  0.25000000372529030        9.8941035309944940       0.96647877777381497        1.2108167346334504       0.96891242078899320     
  0.30000000447034836        9.8941035309945065       0.95305048879353649        1.1958219418206670       0.95533648780452773     
  0.35000000521540642        9.8941035309945082       0.93728121474882609        1.1782798557003142       0.93937271105902753     
  0.40000000596046448        9.8941035309945207       0.91921230070405602        1.1582536909122800       0.92106099168177091     
  0.45000000670552254        9.8941035309945171       0.89889124989882963        1.1358179182140167       0.90044709943600576     
  0.50000000745058060        9.8941035309945224       0.87637032727371222        1.1110541006842618       0.87758255831837406     
  0.55000000819563866        9.8941035309945349       0.85170728035319843        1.0840544718649026       0.85252451777575000     
  0.60000000894069672        9.8941035309945313       0.82496506560509419        1.0549222144863608       0.82533560986138110     
  0.65000000968575478        9.8941035309945313       0.79621138692374371        1.0237711619621026       0.79608379268736862     
  0.70000001043081284        9.8941035309945367       0.76551886055249807       0.99072830414879365       0.76484218056477427     
  0.75000001117587090        9.8941035309945349       0.73296462736207391       0.95593451921111450       0.73168886125591404     
  0.80000001192092896        9.8941035309945349       0.69863013075245828       0.91954644123506724       0.69670670079561436     
  0.85000001266598701        9.8941035309945313       0.66260099259460448       0.88173947813462261       0.65998313636927430     
  0.90000001341104507        9.8941035309945313       0.62496667882195822       0.84271074648676758       0.62160995776543193     
  0.95000001415610313        9.8941035309945207       0.58582029525129287       0.80268374288187350       0.58168307794908969     
   1.0000000149011612        9.8941035309945082       0.54525835406458822       0.76191441416181493       0.54030229332924484     
