                time                norm            position               width   analytic_position
   2.7000000402331352        9.8999999999996575       -2.0936141635269152E-015  0.62798042655661201       -0.0000000000000000     
   2.7500000409781933        9.8999999999996522       -1.9867208245476343E-015  0.60518031792513660       -0.0000000000000000     
   2.8000000417232513        9.8999999999996540       -1.8336378042026414E-015  0.58366818717122659       -0.0000000000000000     
   2.8500000424683094        9.8999999999996522       -1.5397438245533830E-015  0.56381443951557897       -0.0000000000000000     
   2.9000000432133675        9.8999999999996540       -1.3710503357288471E-015  0.54600497158732542       -0.0000000000000000     
   2.9500000439584255        9.8999999999996540       -1.1941890257149446E-015  0.53062852050857390       -0.0000000000000000     
   3.0000000447034836        9.8999999999996522       -1.0478045979580913E-015  0.51805854602246504       -0.0000000000000000     
   3.0500000454485416        9.8999999999996540       -9.1300369118085138E-016  0.50863021359600635       -0.0000000000000000     
   3.1000000461935997        9.8999999999996611       -8.6760909330483275E-016  0.50261467377892666       -0.0000000000000000     
   3.1500000469386578        9.8999999999996611       -6.4609110373559797E-016  0.50019453476305697       -0.0000000000000000     
   3.2000000476837158        9.8999999999996628       -6.1582441133319604E-016  0.50144538968674446       -0.0000000000000000     
   3.2500000484287739        9.8999999999996628       -6.0328390867623342E-016  0.50632769690486334       -0.0000000000000000     
   3.3000000491738319        9.8999999999996611       -6.6480653090905686E-016  0.51469106109680418       -0.0000000000000000     
   3.3500000499188900        9.8999999999996628       -6.3966451040304146E-016  0.52628982493233734       -0.0000000000000000     
   3.4000000506639481        9.8999999999996540       -6.9828615667207081E-016  0.54080622140756274       -0.0000000000000000     
   3.4500000514090061        9.8999999999996628       -8.8606145718691371E-016  0.55787621218727879       -0.0000000000000000     
   3.5000000521540642        9.8999999999996717       -8.0557456091359565E-016  0.57711368620965164       -0.0000000000000000     
   3.5500000528991222        9.8999999999996717       -1.0550730388186327E-015  0.59813025945602905       -0.0000000000000000     
   3.6000000536441803        9.8999999999996788       -1.0386820816843091E-015  0.62054963706645339       -0.0000000000000000     
   3.6500000543892384        9.8999999999996753       -1.1761685394258605E-015  0.64401679188908290       -0.0000000000000000     
   3.7000000551342964        9.8999999999996753       -1.3349825355071060E-015  0.66820290805743998       -0.0000000000000000     
   3.7500000558793545        9.8999999999996930       -1.4150996830283642E-015  0.69280723926890830       -0.0000000000000000     
   3.8000000566244125        9.8999999999996966       -1.4438506051753429E-015  0.71755693569154433       -0.0000000000000000     
   3.8500000573694706        9.8999999999996966       -1.5606331724912597E-015  0.74220567238043766       -0.0000000000000000     
   3.9000000581145287        9.8999999999997019       -1.7210852292636616E-015  0.76653167397150390       -0.0000000000000000     
   3.9500000588595867        9.8999999999997144       -1.7397344173980419E-015  0.79033552685547126       -0.0000000000000000     
   4.0000000596046448        9.8999999999997161       -1.6594623128375507E-015  0.81343801632221335       -0.0000000000000000     
   4.0500000603497028        9.8999999999997303       -1.8017985090998877E-015  0.83567811937242387       -0.0000000000000000     
   4.1000000610947609        9.8999999999997392       -1.8759600328711900E-015  0.85691121441103946       -0.0000000000000000     
   4.1500000618398190        9.8999999999997446       -1.8305848793618097E-015  0.87700752651271174       -0.0000000000000000     
   4.2000000625848770        9.8999999999997570       -1.9498195954460747E-015  0.89585080267379091       -0.0000000000000000     
   4.2500000633299351        9.8999999999997605       -2.2430514963700098E-015  0.91333719892271215       -0.0000000000000000     
   4.3000000640749931        9.8999999999997819       -2.3430161016108444E-015  0.92937435581372074       -0.0000000000000000     
   4.3500000648200512        9.8999999999997872       -2.1692659550130965E-015  0.94388063767191555       -0.0000000000000000     
   4.4000000655651093        9.8999999999997996       -2.5573776546168220E-015  0.95678451208043880       -0.0000000000000000     
   4.4500000663101673        9.8999999999998156       -2.7392541037637387E-015  0.96802404833836353       -0.0000000000000000     
   4.5000000670552254        9.8999999999998263       -2.9914476507608904E-015  0.97754651629336431       -0.0000000000000000     
   4.5500000678002834        9.8999999999998280       -3.0462632809938485E-015  0.98530806970004048       -0.0000000000000000     
   4.6000000685453415        9.8999999999998423       -3.2964386008763979E-015  0.99127350089532651       -0.0000000000000000     
   4.6500000692903996        9.8999999999998600       -3.4864840464553832E-015  0.99541605605011674       -0.0000000000000000     
   4.7000000700354576        9.8999999999998689       -3.7102312859971116E-015  0.99771730254395385       -0.0000000000000000     
   4.7500000707805157        9.8999999999998742       -3.9079036108796387E-015  0.99816704213950813        0.0000000000000000     
   4.8000000715255737        9.8999999999998867       -4.1643980425304938E-015  0.99676326563923201        0.0000000000000000     
   4.8500000722706318        9.8999999999999027       -4.3220042438120051E-015  0.99351214662509568        0.0000000000000000     
   4.9000000730156898        9.8999999999999151       -4.3347764632551316E-015  0.98842807375130826        0.0000000000000000     
   4.9500000737607479        9.8999999999999275       -4.4085330335719441E-015  0.98153372291786922        0.0000000000000000     
   5.0000000745058060        9.8999999999999435       -4.4695463247379870E-015  0.97286017253969159        0.0000000000000000     
